emg;time
1556;2399
1553;2401
1533;2404
1520;2406
1507;2409
1520;2411
1573;2413
1587;2416
1572;2418
1545;2421
1537;2423
1554;2425
1572;2428
1577;2430
1564;2434
1529;2436
1511;2439
1522;2441
1524;2443
1519;2446
1519;2448
1570;2451
1576;2453
1575;2455
1567;2458
1547;2460
1531;2463
1560;2465
1571;2467
1553;2470
1520;2472
1553;2476
1636;2478
1634;2480
1604;2483
1567;2485
1529;2488
1510;2490
1559;2492
1607;2495
1593;2497
1554;2500
1519;2502
1532;2505
1556;2507
1575;2509
1561;2512
1528;2514
1518;2518
1556;2520
1591;2522
1620;2525
1616;2527
1575;2530
1566;2532
1560;2534
1563;2537
1548;2539
1537;2542
1586;2544
1588;2546
1555;2549
1531;2551
1547;2554
1596;2556
1583;2558
1554;2562
1538;2564
1569;2567
1610;2569
1591;2571
1563;2574
1585;2576
1618;2579
1632;2581
1600;2584
1578;2586
1574;2588
1593;2591
1607;2593
1574;2596
1553;2598
1592;2600
1640;2604
1621;2606
1573;2609
1541;2611
1530;2613
1536;2616
1543;2618
1560;2621
1576;2623
1582;2625
1574;2628
1566;2630
1581;2633
1566;2635
1560;2637
1535;2640
1505;2642
1524;2646
1563;2648
1575;2650
1593;2653
1578;2655
1565;2658
1557;2660
1557;2662
1570;2665
1556;2667
1550;2670
1565;2672
1568;2675
1571;2677
1590;2679
1606;2682
1570;2684
1557;2688
1525;2690
1488;2692
1479;2695
1540;2697
1596;2700
1603;2702
1583;2704
1566;2707
1527;2709
1494;2712
1487;2714
1486;2716
1498;2719
1512;2721
1513;2724
1521;2726
1543;2728
1577;2732
1609;2734
1624;2737
1621;2739
1590;2741
1559;2744
1545;2746
1534;2749
1550;2751
1579;2753
1573;2756
1551;2758
1543;2761
1534;2763
1564;2766
1608;2768
1624;2770
1621;2774
1606;2776
1574;2779
1524;2781
1490;2783
1511;2786
1586;2788
1619;2791
1582;2793
1528;2795
1529;2798
1569;2800
1597;2803
1563;2805
1500;2807
1464;2810
1480;2812
1520;2816
1588;2818
1588;2820
1551;2823
1523;2825
1498;2828
1486;2830
1472;2832
1489;2835
1494;2837
1496;2840
1509;2842
1523;2844
1563;2847
1563;2849
1548;2852
1534;2854
1531;2857
1515;2860
1508;2862
1520;2865
1528;2867
1551;2870
1561;2872
1575;2874
1582;2877
1569;2879
1529;2882
1500;2884
1535;2886
1601;2889
1602;2891
1583;2894
1542;2896
1512;2898
1507;2902
1517;2904
1518;2907
1503;2909
1486;2911
1500;2914
1543;2916
1551;2919
1550;2921
1513;2923
1512;2926
1525;2928
1523;2931
