emg;time
1480;3431
1484;3434
1474;3436
1433;3438
1411;3441
1422;3443
1514;3446
1546;3448
1524;3450
1490;3453
1504;3456
1523;3459
1516;3461
1507;3464
1523;3466
1555;3468
1545;3471
1511;3473
1481;3476
1455;3478
1455;3480
1461;3483
1515;3485
1571;3488
1581;3490
1530;3492
1472;3495
1428;3497
1403;3501
1430;3503
1474;3505
1510;3508
1510;3510
1508;3513
1488;3515
1476;3517
1486;3520
1488;3522
1469;3525
1454;3527
1448;3530
1476;3532
1524;3534
1541;3537
1541;3539
1527;3543
1486;3545
1464;3547
1454;3550
1452;3552
1481;3555
1522;3557
1525;3559
1517;3562
1518;3564
1529;3567
1506;3569
1480;3571
1502;3574
1547;3576
1577;3579
1565;3581
1542;3584
1512;3587
1474;3589
1467;3592
1459;3594
1457;3596
1470;3599
1453;3601
1471;3604
1550;3606
1570;3608
1534;3611
1484;3613
1475;3616
1489;3618
1501;3621
1527;3623
1531;3625
1501;3629
1465;3631
1472;3634
1488;3636
1501;3638
1513;3641
1533;3643
1553;3646
1504;3648
1455;3650
1422;3653
1432;3655
1486;3658
1552;3660
1562;3662
1509;3665
1475;3667
1459;3671
1443;3673
1474;3675
1509;3678
1512;3680
1495;3683
1519;3685
1514;3688
1500;3690
1497;3692
1503;3695
1492;3697
1514;3700
1541;3702
1522;3704
1484;3707
1461;3709
1462;3713
1479;3715
1487;3717
1489;3720
1477;3722
1514;3725
1532;3727
1524;3729
1496;3732
1451;3734
1415;3737
1425;3739
1498;3741
1525;3744
1541;3746
1556;3749
1531;3751
1467;3753
1427;3757
1445;3759
1481;3762
1495;3764
1478;3767
1457;3769
1460;3771
1478;3774
1463;3776
1429;3779
1433;3781
1457;3783
1503;3786
1485;3788
1437;3791
1423;3793
1439;3795
1473;3799
1526;3801
1523;3804
1489;3806
1479;3808
1499;3811
1492;3813
1481;3816
1466;3818
1460;3820
1475;3823
1518;3825
1532;3828
1518;3830
1497;3832
1504;3835
1500;3837
1479;3841
1445;3843
1435;3846
1449;3848
1482;3850
1516;3853
1546;3855
1529;3858
1512;3860
1499;3862
1497;3865
1483;3867
1471;3870
1453;3872
1445;3874
1449;3877
1474;3879
1502;3883
1513;3885
1503;3887
1468;3890
1479;3892
1521;3895
1520;3897
1505;3899
1486;3902
1497;3904
1553;3907
1563;3909
1529;3911
1467;3914
1442;3916
1453;3919
1467;3921
1479;3923
1481;3927
1469;3929
1461;3932
1470;3934
1489;3937
1499;3939
1493;3941
1502;3944
1514;3946
1518;3949
1498;3951
1473;3953
1493;3956
1495;3958
1475;3961
1459;3963
1452;3965
1467;3969
1515;3971
1532;3974
1509;3976
1451;3978
1435;3981
1470;3983
1522;3986
1530;3988
1542;3990
1568;3993
1542;3995
1482;3998
1450;4000
1444;4002
1472;4005
1493;4007
1480;4011
1463;4013
1486;4016
1575;4018
1581;4020
1557;4023
1524;4025
1500;4028
1469;4030
1448;4032
1432;4035
1483;4037
1532;4040
1535;4042
1502;4044
1499;4047
1489;4049
1471;4052
1464;4055
1492;4057
1541;4060
1552;4062
1532;4065
1502;4067
1518;4069
1534;4072
1520;4074
1475;4077
1451;4079
1447;4081
1478;4084
1540;4086
1544;4089
1528;4091
1528;4093
1509;4097
1449;4099
1432;4102
1442;4104
1473;4107
1539;4109
1544;4111
1491;4114
1462;4116
1481;4119
1476;4121
1448;4123
1437;4126
1470;4128
1495;4131
1498;4133
1475;4135
1470;4139
1489;4141
1483;4144
1447;4146
1439;4148
1487;4151
1495;4153
1479;4156
1458;4158
1461;4160
1464;4163
1474;4165
1481;4168
1479;4170
1500;4172
1536;4175
1530;4177
1482;4180
1447;4183
1412;4186
1433;4188
1481;4190
1499;4193
1472;4195
1430;4198
1443;4200
1443;4202
1454;4205
1486;4207
1530;4210
1514;4212
1462;4214
1437;4217
1466;4219
1511;4222
1526;4225
1498;4227
1490;4230
1475;4232
1448;4235
1446;4237
1499;4239
1522;4242
1517;4244
1534;4247
1548;4249
1514;4251
1470;4254
1482;4256
1493;4259
1505;4261
1511;4263
1519;4267
1506;4269
1491;4272
1477;4274
1498;4277
1526;4279
1517;4281
1483;4284
1436;4286
1439;4289
1487;4291
1529;4293
1540;4296
1575;4298
1569;4301
1535;4303
1482;4305
