emg;time
1545;2485
1595;2488
1598;2490
1541;2492
1505;2495
1597;2497
1657;2500
1626;2502
1556;2504
1509;2507
1499;2509
1490;2512
1462;2514
1434;2518
1439;2520
1465;2522
1524;2525
1625;2527
1633;2530
1544;2532
1468;2534
1450;2537
1445;2539
1450;2542
1497;2544
1537;2546
1513;2549
1464;2551
1423;2554
1412;2556
1408;2558
1424;2562
1438;2564
1471;2567
1467;2569
1462;2571
1486;2574
1483;2576
1457;2579
1500;2581
1530;2583
1507;2586
1449;2588
1419;2591
1436;2593
1453;2595
1442;2598
1438;2600
1485;2604
1515;2606
1499;2609
1455;2611
1423;2613
1422;2616
1450;2618
1454;2621
1450;2623
1489;2625
1498;2628
1480;2630
1438;2633
1462;2635
1479;2637
1479;2640
1481;2642
1469;2646
1502;2648
1549;2650
1541;2653
1474;2655
1434;2658
1436;2660
1476;2662
1493;2665
1488;2667
1455;2670
1428;2672
1425;2674
1446;2677
1470;2679
1463;2682
1456;2684
1495;2686
1519;2690
1536;2692
1554;2695
1568;2697
1527;2699
1479;2702
1448;2704
1456;2707
1498;2709
1531;2712
1500;2714
1464;2716
1440;2719
1448;2721
1473;2724
1505;2726
1516;2728
1495;2732
1474;2734
1458;2737
1451;2739
1454;2741
1501;2744
1558;2746
1595;2749
1552;2751
1525;2753
1488;2756
1467;2758
1455;2761
1455;2763
1458;2765
1461;2768
1450;2770
1457;2774
1509;2776
1557;2778
1558;2781
1532;2783
1520;2786
1509;2788
1537;2791
1571;2793
1586;2795
1577;2798
1550;2800
1506;2803
1468;2805
1444;2807
1505;2810
1577;2812
1577;2816
1533;2818
1505;2820
1519;2823
1543;2825
1553;2828
1534;2830
1516;2832
1505;2835
1504;2837
1515;2840
1510;2842
1493;2844
1464;2847
1456;2849
1450;2852
1434;2854
1444;2856
1455;2860
1445;2862
1426;2865
1444;2867
1478;2869
1506;2872
1501;2874
1477;2877
1462;2879
1444;2882
1443;2884
1468;2886
1512;2889
1523;2891
1515;2894
1493;2896
1457;2898
1438;2902
1439;2904
1459;2907
1466;2909
1477;2911
1499;2914
1534;2916
1525;2919
1494;2921
1486;2923
1516;2926
1516;2928
1484;2931
1469;2933
1461;2935
1459;2938
1442;2940
1447;2944
1468;2946
1493;2948
1484;2951
1475;2953
1524;2956
1572;2958
1569;2960
1525;2963
1489;2965
1453;2968
1435;2970
1454;2973
1521;2975
1543;2977
1504;2980
1454;2982
1430;2985
1431;2988
1462;2990
1503;2993
1501;2995
1484;2998
1455;3000
1480;3002
1526;3005
1558;3007
1548;3010
1511;3012
1466;3014
1448;3017
1461;3019
1469;3022
1472;3024
1460;3026
1457;3030
1483;3032
1493;3035
1496;3037
1488;3039
1485;3042
1521;3044
1562;3047
1571;3049
1538;3052
1494;3054
1468;3056
1456;3059
1457;3061
1495;3064
1508;3066
1496;3068
1487;3072
1476;3074
1480;3077
1495;3079
1503;3081
1499;3084
1499;3086
1489;3089
1471;3091
1458;3093
1450;3096
1446;3098
1451;3101
1508;3103
1577;3105
1567;3108
1532;3110
1512;3113
1501;3116
1497;3119
1483;3121
1461;3123
1487;3126
1536;3128
1562;3131
1532;3133
1515;3135
1518;3138
1515;3140
1510;3143
1497;3145
1482;3147
1499;3150
1527;3152
1544;3155
1565;3158
1579;3160
1562;3163
1532;3165
1467;3168
1457;3170
1469;3172
1479;3175
1469;3177
1455;3180
1458;3182
1528;3185
1553;3187
1519;3189
1480;3192
1460;3194
1485;3197
1498;3200
1480;3202
1497;3205
1536;3207
1542;3210
1527;3212
1511;3214
1495;3217
1487;3219
1501;3222
1574;3224
1608;3226
1587;3229
1528;3231
1480;3234
1453;3236
1464;3238
1510;3241
1523;3244
1501;3247
1488;3249
1511;3251
1517;3254
1499;3256
1490;3259
1504;3261
1509;3263
1501;3266
1476;3268
1463;3271
1472;3273
1503;3275
1507;3278
1494;3280
1491;3283
1495;3286
1511;3289
1510;3291
1500;3293
1519;3296
1536;3298
1520;3301
1501;3303
1490;3305
1486;3308
1493;3310
1492;3313
1501;3315
1504;3317
1512;3320
1522;3322
1520;3325
1500;3328
1479;3330
1470;3333
1479;3335
1482;3338
1477;3340
1482;3342
1502;3345
1525;3347
1528;3350
1515;3352
1494;3354
1492;3357
1529;3359
1569;3362
1571;3364
1535;3367
1510;3369
1491;3372
1484;3375
1499;3377
1526;3380
1533;3382
1549;3384
1569;3387
1559;3389
1516;3392
1504;3394
1508;3396
1514;3399
1518;3401
1516;3404
1572;3406
1600;3408
1581;3411
1524;3414
1491;3417
1480;3419
1478;3421
1480;3424
1477;3426
1483;3429
1490;3431
1480;3433
1489;3436
1498;3438
1490;3441
1509;3443
1554;3445
1566;3448
1552;3450
1542;3453
1537;3456
1547;3459
1555;3461
1586;3463
1583;3466
1538;3468
1493;3471
1462;3473
1484;3475
1514;3478
1525;3480
1517;3483
1494;3485
1465;3487
1452;3490
1473;3492
1548;3495
1568;3497
1552;3500
1516;3503
1494;3505
1504;3508
1541;3510
1555;3512
1535;3515
1483;3517
1449;3520
1440;3522
1463;3524
1491;3527
1486;3529
1461;3532
1451;3534
1464;3537
1515;3539
1572;3542
1576;3545
1517;3547
1472;3550
1462;3552
1485;3554
1494;3557
1469;3559
1462;3562
1486;3564
1537;3566
1545;3569
1543;3571
1533;3574
1509;3576
1480;3578
1469;3581
1458;3584
1454;3587
1503;3589
1574;3591
1608;3594
1575;3596
1509;3599
1470;3601
1454;3603
1475;3606
1511;3608
1510;3611
1481;3613
1484;3616
1485;3618
1478;3620
1478;3623
1490;3625
1533;3629
1591;3631
1595;3633
1528;3636
1482;3638
1478;3641
1521;3643
1550;3645
1521;3648
1469;3650
1443;3653
1438;3655
1476;3657
1533;3660
1544;3662
1518;3665
1474;3667
1432;3670
1433;3673
1458;3675
1469;3678
1455;3680
1432;3682
1432;3685
1480;3687
1514;3690
1506;3692
1488;3695
1480;3697
1490;3699
1495;3702
1476;3704
1458;3707
1469;3709
1494;3712
1508;3715
1495;3717
1494;3720
1505;3722
1490;3724
1481;3727
1476;3729
1467;3732
1456;3734
1446;3736
1468;3739
1499;3741
1504;3744
1475;3746
1454;3748
1494;3751
1552;3753
1567;3757
1561;3759
1538;3761
1493;3764
1448;3766
1440;3769
1453;3771
1486;3774
1514;3776
1513;3778
1482;3781
1464;3783
1458;3786
1470;3788
1482;3790
1495;3793
1500;3795
1495;3799
1505;3801
1495;3803
1485;3806
1497;3808
1511;3811
1513;3813
1494;3815
1474;3818
1453;3820
1451;3823
1488;3825
1528;3827
1545;3830
1549;3832
1552;3835
1516;3837
1477;3840
1460;3843
1471;3845
1510;3848
1544;3850
1511;3853
1477;3855
1462;3857
1455;3860
1454;3862
1474;3865
1487;3867
1559;3869
1609;3872
1613;3874
1554;3877
1492;3879
1443;3881
1432;3885
1444;3887
1455;3890
1450;3892
1449;3894
1460;3897
1499;3899
1513;3902
1496;3904
1454;3906
1441;3909
1452;3911
1462;3914
1477;3916
1467;3918
1489;3921
1542;3923
1573;3927
1544;3929
1501;3931
1464;3934
1467;3936
1470;3939
1467;3941
1458;3944
1449;3946
1460;3948
1473;3951
1486;3953
1511;3956
1531;3958
1521;3960
1489;3963
1459;3965
1443;3969
1438;3971
1438;3973
1440;3976
1442;3978
1439;3981
1443;3983
1457;3985
1492;3988
1502;3990
1477;3993
1479;3995
1504;3997
1515;4000
1511;4002
1503;4005
1493;4007
1481;4009
1486;4013
1494;4015
1484;4018
1464;4020
1460;4023
1476;4025
1488;4027
1479;4030
1467;4032
1462;4035
1483;4037
1514;4039
1505;4042
1474;4044
1477;4047
1502;4049
1507;4051
1510;4055
1489;4057
1469;4060
1488;4062
1518;4064
1553;4067
1547;4069
1518;4072
1489;4074
1492;4076
1488;4079
1475;4081
1479;4084
1475;4086
1467;4088
1447;4091
1442;4093
1466;4097
1479;4099
1489;4101
1496;4104
1487;4106
1461;4109
1438;4111
1478;4113
1529;4116
1558;4118
1558;4121
1516;4123
1470;4126
1449;4128
1447;4130
1462;4133
1505;4135
1536;4139
1538;4141
1546;4143
1562;4146
1525;4148
1495;4151
1477;4153
1468;4155
1464;4158
1471;4160
1488;4163
1515;4165
1527;4167
1514;4170
1494;4172
1490;4175
1481;4177
1486;4179
1515;4183
1531;4185
1518;4188
1531;4190
1530;4192
1498;4195
1471;4197
1462;4200
1465;4202
1473;4205
1477;4207
1475;4209
1467;4212
1454;4214
1463;4217
1490;4219
1503;4221
1500;4225
1479;4227
1483;4230
1485;4232
1482;4234
1471;4237
1458;4239
1455;4242
1457;4244
1476;4246
1508;4249
1547;4251
1539;4254
1519;4256
1501;4258
1506;4261
1523;4263
1522;4267
1529;4269
1523;4271
1527;4274
1542;4276
1527;4279
1521;4281
1529;4283
1524;4286
1492;4288
1489;4291
1513;4293
1520;4296
1530;4298
1517;4300
1476;4303
1480;4305
1509;4308
1513;4311
1481;4313
1457;4316
1453;4318
1463;4321
1467;4323
